"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.771331864E1,1.680729628E0,1.151371574E1,-5.542576909E-1
7.771531176E1,1.742978811E0,1.157117653E1,-5.303156972E-1
7.771730489E1,1.819593310E0,1.165257931E1,-4.824316502E-1
7.771929801E1,1.824381709E0,1.172919369E1,-4.680664241E-1
7.772129114E1,1.896207690E0,1.173877048E1,-3.627215624E-1
7.772328426E1,1.915361404E0,1.174834728E1,-3.818751574E-1
7.772527739E1,1.977610588E0,1.173398209E1,-4.010287821E-1
7.772727051E1,2.059013367E0,1.165257931E1,-4.201824069E-1
7.772926364E1,2.202665567E0,1.155202293E1,-4.393360019E-1
7.773125676E1,2.284068346E0,1.144608021E1,-4.776432514E-1
7.773324989E1,2.442085743E0,1.133115768E1,-4.872200489E-1
7.773524301E1,2.504334927E0,1.118750572E1,-5.590460896E-1
7.773723614E1,2.671929121E0,1.100075817E1,-5.781996846E-1
7.773922926E1,2.825756550E0,1.084752941E1,-6.602011323E-1
7.774122239E1,3.012504339E0,1.066557026E1,-6.506243348E-1
7.774321546E1,3.079541922E0,1.048361111E1,-6.841431260E-1
7.774520853E1,3.218405724E0,1.026274586E1,-6.506243348E-1
7.774720161E1,3.261501312E0,1.003769016E1,-7.272387743E-1
7.774919468E1,3.443460703E0,9.817423820E0,-6.602011323E-1
7.775118775E1,3.587112665E0,9.549273491E0,-7.128735781E-1
7.775318082E1,3.596689463E0,9.319430351E0,-7.846996188E-1
7.775517390E1,3.783437252E0,9.050681114E0,-7.272387743E-1
7.775716697E1,3.807977915E0,8.806472778E0,-7.607575655E-1
7.775916004E1,3.913322687E0,8.581417084E0,-8.134300113E-1
7.776115312E1,4.013879299E0,8.337208748E0,-7.559691668E-1
7.776314619E1,4.018667698E0,8.097189903E0,-7.032967210E-1
7.776513926E1,4.124012470E0,7.886500359E0,-6.266822815E-1
7.776713234E1,4.248510838E0,7.685387611E0,-5.542576909E-1
7.776912541E1,4.401739597E0,7.465120792E0,-4.537012279E-1
7.777111848E1,4.487931252E0,7.273584843E0,-2.765302956E-1
7.777311155E1,4.593276024E0,7.062894821E0,-4.668693244E-2
7.777510463E1,4.631583214E0,6.928221226E0,2.358288616E-1
7.777709770E1,4.693832397E0,6.794146061E0,5.237316489E-1
7.777909077E1,4.775235176E0,6.645705223E0,8.828618526E-1
7.778108385E1,4.871003151E0,6.458957672E0,1.304241419E0
7.778307692E1,5.005677223E0,6.257844925E0,1.591545582E0
7.778506999E1,5.115810394E0,6.066308498E0,1.802833915E0
7.778706306E1,5.163694382E0,5.927444935E0,1.980004787E0
7.778905614E1,5.149329185E0,5.826289654E0,2.147598982E0
7.779104921E1,5.125387192E0,5.831078053E0,2.272097349E0
7.779304228E1,5.005677223E0,5.937021732E0,2.439691544E0
7.779503536E1,5.067926407E0,5.807136059E0,2.497152328E0
7.779702843E1,5.125387192E0,5.706579685E0,2.487575531E0
7.779902150E1,5.125387192E0,5.682637691E0,2.473210335E0
7.780101458E1,5.087080002E0,5.701791286E0,2.501940727E0
7.780300765E1,4.981735229E0,5.759252071E0,2.525882721E0
7.780500072E1,4.832695961E0,5.787982464E0,2.506729126E0
7.780699379E1,4.727351189E0,5.845443249E0,2.458845139E0
7.780898687E1,4.569334030E0,5.951386929E0,2.434903145E0
7.781097994E1,4.401739597E0,6.037578106E0,2.401384354E0
7.781297301E1,4.291606426E0,6.147711277E0,2.238578558E0
7.781496609E1,4.143166065E0,6.272210121E0,2.070984364E0
7.781695916E1,4.013879299E0,6.449380875E0,1.831564307E0
7.781895223E1,3.894169092E0,6.583456039E0,1.610699177E0
7.782094530E1,3.797802448E0,6.727108002E0,1.356913805E0
7.782293838E1,3.601477861E0,6.885125637E0,1.218050122E0
7.782493145E1,3.500921488E0,7.077260017E0,1.050456047E0
7.782692452E1,3.385999680E0,7.254431248E0,8.445546627E-1
7.782891760E1,3.314173698E0,7.422025204E0,7.056909800E-1
7.783091067E1,3.271078110E0,7.580042362E0,6.386532784E-1
7.783290374E1,3.194463730E0,7.771578789E0,5.380968451E-1
7.783489682E1,3.151367903E0,7.948749542E0,4.656722248E-1
7.783688989E1,3.127425909E0,8.101978302E0,3.507505357E-1
7.783888296E1,3.074753523E0,8.255805969E0,3.172317147E-1
7.784087603E1,3.060388327E0,8.375515938E0,3.124433160E-1
7.784286911E1,3.036446333E0,8.519167900E0,2.980781198E-1
7.784486218E1,3.002927542E0,8.662819862E0,2.837128937E-1
7.784685525E1,3.007715940E0,8.772953987E0,2.741360962E-1
7.784884832E1,3.017292738E0,8.892663956E0,2.693476975E-1
7.785084140E1,3.017292738E0,8.969278336E0,2.693476975E-1
7.785283447E1,2.998139143E0,9.093776703E0,2.789244950E-1
7.785482754E1,3.012504339E0,9.199121475E0,2.023100406E-1
7.785682062E1,2.993350744E0,9.281123161E0,1.640028208E-1
7.785881369E1,2.959831953E0,9.372102737E0,7.781155407E-2
7.786080676E1,2.931101322E0,9.419986725E0,6.344634295E-2
7.786279984E1,2.945466757E0,9.443928719E0,-1.795651205E-2
7.786479291E1,2.974197149E0,9.477447510E0,-9.935937077E-2
7.786678598E1,2.974197149E0,9.487024307E0,-1.711854190E-1
7.786877905E1,3.022081137E0,9.482235909E0,-2.861070931E-1
7.787077213E1,3.089118719E0,9.467870712E0,-4.249708056E-1
7.787276520E1,3.089118719E0,9.491812706E0,-5.255272985E-1
7.787475827E1,3.079541922E0,9.472659111E0,-6.075286865E-1
7.787675135E1,3.050811529E0,9.472659111E0,-7.368155718E-1
7.787874442E1,3.089118719E0,9.439140320E0,-8.661024570E-1
7.788073749E1,3.089118719E0,9.424775124E0,-1.004966140E0
7.788273056E1,3.055599928E0,9.400833130E0,-1.143829823E0
7.788472364E1,3.041234732E0,9.376891136E0,-1.258751512E0
7.788671671E1,3.031657934E0,9.352949142E0,-1.397615194E0
7.788870978E1,3.022081137E0,9.329007149E0,-1.512536883E0
7.789070286E1,2.998139143E0,9.290699959E0,-1.584362984E0
7.789269593E1,2.969408751E0,9.281123161E0,-1.680131078E0
7.789468900E1,2.935889721E0,9.247005463E0,-1.762132406E0
7.789668208E1,2.873640537E0,9.203909874E0,-1.814804912E0
7.789867515E1,2.844910145E0,9.165602684E0,-1.862688899E0
7.790066822E1,2.801814556E0,9.132083893E0,-1.896207690E0
7.790266129E1,2.744353771E0,9.084199905E0,-1.891419291E0
7.790465437E1,2.710834980E0,9.060257912E0,-1.905784607E0
7.790664744E1,2.647987127E0,9.060257912E0,-1.857900500E0
7.790864051E1,2.604891539E0,9.055469513E0,-1.824381709E0
7.791063358E1,2.667140722E0,9.041104317E0,-1.723226666E0
7.791262666E1,2.686892748E0,9.045892715E0,-1.517325282E0
7.791461973E1,2.552218914E0,8.993220329E0,-1.421557307E0
7.791661280E1,2.475604534E0,8.940547943E0,-1.263539910E0
7.791860588E1,2.427720547E0,8.878298759E0,-1.081580639E0
7.792059895E1,2.442085743E0,8.859145164E0,-9.714473486E-1
7.792259202E1,2.327163935E0,8.868721962E0,-7.655459642E-1
7.792458510E1,2.341529369E0,8.830414772E0,-5.303156972E-1
7.792657817E1,2.279279947E0,8.839991570E0,-3.244143426E-1
7.792857124E1,2.269703150E0,8.830414772E0,-8.978256583E-2
7.793056432E1,2.250549555E0,8.830414772E0,9.696517140E-2
7.793255739E1,2.255337954E0,8.782530785E0,2.932897210E-1
7.793455046E1,2.288856745E0,8.758588791E0,4.991910458E-1
7.793654353E1,2.341529369E0,8.710704803E0,6.721721292E-1
7.793853661E1,2.418143749E0,8.662819862E0,8.206126094E-1
7.794052968E1,2.408566952E0,8.686761856E0,8.014590144E-1
7.794252275E1,2.403778553E0,8.638877869E0,8.206126094E-1
7.794451583E1,2.509123325E0,8.629301071E0,7.535749674E-1
7.794650890E1,2.537853718E0,8.567051888E0,7.009025216E-1
7.794850197E1,2.628833532E0,8.547898293E0,6.099228859E-1
7.795049504E1,2.691681147E0,8.428188324E0,5.476736426E-1
7.795248812E1,2.844910145E0,8.341997147E0,4.848258495E-1
7.795448119E1,2.998139143E0,8.222287178E0,4.608838260E-1
7.795647426E1,3.060388327E0,8.179191589E0,3.890577853E-1
7.795846734E1,3.055599928E0,8.092401505E0,4.177882075E-1
7.796046041E1,3.079541922E0,8.044517517E0,4.177882075E-1
7.796245348E1,2.993350744E0,7.982268333E0,5.428852439E-1
7.796444655E1,2.959831953E0,7.920019150E0,6.482301354E-1
7.796643963E1,2.854486942E0,7.838616371E0,8.158242106E-1
7.796843270E1,2.739565372E0,7.718906403E0,9.786299467E-1
7.797042577E1,2.662352324E0,7.623138428E0,1.213261724E0
7.797241885E1,2.734776974E0,7.580042362E0,1.409586191E0
7.797441192E1,2.753930569E0,7.532158375E0,1.514931083E0
7.797640499E1,2.671929121E0,7.498639584E0,1.581968784E0
7.797839807E1,2.628833532E0,7.527369976E0,1.510142684E0
7.798039114E1,2.585737944E0,7.551311970E0,1.337760210E0
7.798238421E1,2.557007313E0,7.546523571E0,1.146224022E0
7.798437728E1,2.580949545E0,7.584830761E0,8.254010081E-1
7.798637036E1,2.561795712E0,7.608773232E0,4.848258495E-1
7.798836343E1,2.552218914E0,7.618350029E0,1.975216419E-1
7.799035650E1,2.528276920E0,7.647080421E0,-1.233013868E-1
7.799234958E1,2.480392933E0,7.671022415E0,-4.824316502E-1
7.799434265E1,2.451662540E0,7.714118004E0,-7.799112201E-1
7.799633572E1,2.389413357E0,7.781155586E0,-1.081580639E0
7.799832879E1,2.360682964E0,7.824251175E0,-1.378461599E0
7.800032187E1,2.351106167E0,7.867346764E0,-1.608304977E0
7.800231494E1,2.303221941E0,7.905653954E0,-1.805228114E0
7.800430801E1,2.236184359E0,7.963114738E0,-1.924938202E0
7.800630108E1,2.169146776E0,8.034940720E0,-2.020706177E0
7.800829416E1,2.102109194E0,8.097189903E0,-2.140416384E0
7.801028723E1,2.035071373E0,8.183979988E0,-2.274491549E0
7.801228030E1,1.872265697E0,8.241440773E0,-2.341529369E0
7.801427338E1,1.699883223E0,8.322843552E0,-2.370259762E0
7.801626645E1,1.599326730E0,8.428188324E0,-2.360682964E0
7.801825952E1,1.455076098E0,8.528744698E0,-2.327163935E0
7.802025260E1,1.287482023E0,8.619724274E0,-2.231395960E0
7.802224567E1,1.105522633E0,8.787319183E0,-2.073378563E0
7.802423874E1,9.522937536E-1,8.911817551E0,-1.829170108E0
7.802623182E1,7.463923693E-1,9.084199905E0,-1.536478996E0
7.802822489E1,4.926069975E-1,9.266757965E0,-1.148618221E0
7.803021796E1,2.525882721E-1,9.506177902E0,-7.463923693E-1
7.803221103E1,6.584054977E-2,9.712079048E0,-2.477998734E-1
7.803420411E1,-1.735796183E-1,1.000895977E1,3.268085420E-1
7.803619718E1,-3.028665185E-1,1.029147625E1,9.929951429E-1
7.803819025E1,-4.465186298E-1,1.060810947E1,1.577180386E0
7.804018332E1,-5.422866940E-1,1.092893219E1,2.166752577E0
7.804217640E1,-6.524199843E-1,1.123060131E1,2.726995707E0
7.804416947E1,-7.104793787E-1,1.152329254E1,3.201646328E0
7.804616254E1,-7.056909800E-1,1.176750088E1,3.594295263E0
7.804815562E1,-6.045359373E-1,1.198297977E1,3.906140089E0
7.805014869E1,-3.651157618E-1,1.216493893E1,3.949235678E0
7.805214176E1,-1.304839998E-1,1.225591850E1,3.781043053E0
7.805413484E1,1.328781992E-1,1.231816769E1,3.479373693E0
7.805612791E1,4.734533727E-1,1.231816769E1,2.962226152E0
7.805812098E1,8.373720646E-1,1.223197651E1,2.329558372E0
7.806011405E1,1.177348733E0,1.207395935E1,1.490989089E0
7.806210713E1,1.517325282E0,1.187284660E1,7.056909800E-1
7.806410020E1,1.819593310E0,1.162384892E1,-1.795651205E-2
7.806609327E1,2.102109194E0,1.136467648E1,-6.793547273E-1
7.806808635E1,2.375048161E0,1.110131454E1,-1.297058821E0
7.807007942E1,2.600103140E0,1.082358742E1,-1.781286120E0
7.807207249E1,2.797026157E0,1.058416748E1,-2.188300371E0
7.807406556E1,2.940678120E0,1.033936024E1,-2.470816135E0
7.807605864E1,3.046023130E0,1.009994030E1,-2.676717520E0
7.807805171E1,3.089118719E0,9.908403397E0,-2.839523315E0
7.808004478E1,3.127425909E0,9.702502251E0,-2.935889721E0
7.808203786E1,3.160944700E0,9.554061890E0,-3.012504339E0
7.808403093E1,3.180098295E0,9.376891136E0,-3.098695517E0
7.808602400E1,3.194463730E0,9.251793861E0,-3.132214308E0
7.808801708E1,3.261501312E0,9.156025887E0,-3.213617325E0
7.809001015E1,3.309385300E0,9.055469513E0,-3.299808502E0
7.809200322E1,3.362057686E0,9.007585526E0,-3.352480888E0
7.809399629E1,3.400364876E0,8.950124741E0,-3.472191095E0
7.809598937E1,3.424306870E0,8.907029152E0,-3.534440279E0
7.809798244E1,3.453037500E0,8.878298759E0,-3.615843058E0
7.809997551E1,3.496133089E0,8.839991570E0,-3.630208254E0
7.810196859E1,3.524863482E0,8.782530785E0,-3.630208254E0
7.810396166E1,3.567959070E0,8.739435196E0,-3.577535868E0
7.810595473E1,3.606266260E0,8.710704803E0,-3.529651880E0
7.810794780E1,3.615843058E0,8.705916405E0,-3.496133089E0
7.810994088E1,3.563170671E0,8.710704803E0,-3.457825899E0
7.811193395E1,3.520075083E0,8.705916405E0,-3.381211281E0
7.811392702E1,3.433883905E0,8.691550255E0,-3.290231705E0
7.811592010E1,3.366846085E0,8.696338654E0,-3.170521498E0
7.811791317E1,3.290231705E0,8.720281601E0,-2.969408751E0
7.811990624E1,3.227982521E0,8.758588791E0,-2.758120298E0
7.812189932E1,3.160944700E0,8.816049576E0,-2.542642117E0
7.812389239E1,3.132214308E0,8.887875557E0,-2.327163935E0
7.812588546E1,3.103483915E0,8.964489937E0,-2.068590164E0
7.812787853E1,3.074753523E0,9.041104317E0,-1.805228114E0
7.812987161E1,3.103483915E0,9.127295494E0,-1.589151382E0
7.813186468E1,3.132214308E0,9.213486671E0,-1.344942808E0
7.813385775E1,3.170521498E0,9.281123161E0,-1.072003841E0
7.813585082E1,3.227982521E0,9.372102737E0,-8.756792545E-1
7.813784390E1,3.299808502E0,9.458293915E0,-6.554127336E-1
7.813983697E1,3.362057686E0,9.530119896E0,-4.106055796E-1
7.814183004E1,3.438672304E0,9.621099472E0,-1.759738177E-1
7.814382312E1,3.534440279E0,9.678560257E0,2.992752194E-2
7.814581619E1,3.620631456E0,9.764751434E0,2.310404629E-1
7.814780926E1,3.658938646E0,9.836577415E0,3.986345828E-1
7.814980234E1,3.725976467E0,9.917980194E0,6.051344872E-1
7.815179541E1,3.745130062E0,9.985017776E0,7.918822169E-1
7.815378848E1,3.773860455E0,1.005684471E1,9.642647505E-1
7.815578155E1,3.793014050E0,1.012867069E1,1.107916832E0
7.815777463E1,3.797802448E0,1.018134308E1,1.227626920E0
7.815976770E1,3.773860455E0,1.024359226E1,1.294664621E0
7.816176077E1,3.759495258E0,1.028189945E1,1.352125406E0
7.816375385E1,3.735553265E0,1.033457184E1,1.400009394E0
7.816574692E1,3.668515444E0,1.035851383E1,1.356913805E0
7.816773999E1,3.591901064E0,1.037287903E1,1.323395014E0
7.816973306E1,3.510498285E0,1.038784218E1,1.304241419E0
7.817172614E1,3.409941673E0,1.041178417E1,1.227626920E0
7.817371921E1,3.271078110E0,1.040220737E1,1.155800819E0
7.817571228E1,3.146579504E0,1.037287903E1,1.055244446E0
7.817770536E1,2.974197149E0,1.032978344E1,9.594763517E-1
7.817969843E1,2.844910145E0,1.029147625E1,8.780734539E-1
7.818169150E1,2.676717520E0,1.022922707E1,7.775170207E-1
7.818368458E1,2.528276920E0,1.021007347E1,6.625953317E-1
7.818567765E1,2.351106167E0,1.015740108E1,5.183446407E-1
7.818767072E1,2.207453966E0,1.012388229E1,4.129997790E-1
7.818966379E1,2.106897593E0,1.006642151E1,2.501940727E-1
7.819165687E1,2.011129379E0,1.005205631E1,1.352723986E-1
7.819364994E1,1.944091797E0,9.989806175E0,5.386953801E-2
7.819564301E1,1.877054095E0,9.965864182E0,-1.089361757E-1
7.819763608E1,1.848323703E0,9.908403397E0,-2.382230759E-1
7.819962916E1,1.838746905E0,9.879673004E0,-3.914519846E-1
7.820162223E1,1.857900500E0,9.831789017E0,-5.398924947E-1
7.820361530E1,1.915361404E0,9.788693428E0,-6.889315248E-1
7.820560838E1,1.953668594E0,9.721655846E0,-8.469488621E-1
7.820760145E1,2.011129379E0,9.664195061E0,-1.014542937E0
7.820959452E1,2.073378563E0,9.611522675E0,-1.172560334E0
7.821158760E1,2.145204782E0,9.554061890E0,-1.301847219E0
7.821358067E1,2.217030764E0,9.539696693E0,-1.459864497E0
7.821557374E1,2.288856745E0,9.477447510E0,-1.598728180E0
7.821756682E1,2.351106167E0,9.439140320E0,-1.713649869E0
7.821955989E1,2.437297344E0,9.391256332E0,-1.824381709E0
7.822155296E1,2.509123325E0,9.352949142E0,-1.929726601E0
7.822354603E1,2.590526342E0,9.314641953E0,-2.030282974E0
7.822553911E1,2.671929121E0,9.285911560E0,-2.116474390E0
7.822753218E1,2.758718967E0,9.271546364E0,-2.202665567E0
7.822952525E1,2.849698544E0,9.276334763E0,-2.288856745E0
7.823151833E1,2.907159328E0,9.271546364E0,-2.336740971E0
7.823351140E1,2.974197149E0,9.290699959E0,-2.403778553E0
7.823550447E1,3.055599928E0,9.285911560E0,-2.427720547E0
7.823749754E1,3.127425909E0,9.319430351E0,-2.437297344E0
7.823949062E1,3.189675331E0,9.367314339E0,-2.451662540E0
7.824148369E1,3.237559319E0,9.424775124E0,-2.413355350E0
7.824347676E1,3.275866508E0,9.496601105E0,-2.427720547E0
7.824546989E1,3.285443306E0,9.592369080E0,-2.351106167E0
7.824746301E1,3.295020103E0,9.683348656E0,-2.298433542E0
7.824945614E1,3.299808502E0,9.788693428E0,-2.226607561E0
7.825144926E1,3.266289711E0,9.908403397E0,-2.106897593E0
7.825344239E1,3.213617325E0,1.003290176E1,-1.982398987E0
7.825543551E1,3.180098295E0,1.014303589E1,-1.800439715E0
7.825742864E1,3.117849112E0,1.025795746E1,-1.608304977E0
7.825942176E1,3.065176725E0,1.037287903E1,-1.359308004E0
7.826141489E1,2.998139143E0,1.048361111E1,-1.115099430E0
7.826340801E1,2.935889721E0,1.061289787E1,-7.846996188E-1
7.826540114E1,2.911947727E0,1.071345425E1,-4.249708056E-1
7.826739426E1,2.916736126E0,1.083316422E1,1.161187813E-1
7.826938739E1,2.950255156E0,1.093850899E1,8.110358119E-1
7.827138051E1,3.036446333E0,1.105343056E1,1.788468719E0
7.827337364E1,3.180098295E0,1.116356373E1,2.842515945E0
7.827536676E1,3.333327293E0,1.130721569E1,3.833715439E0
7.827735989E1,3.486556292E0,1.143650341E1,4.748898983E0
7.827935301E1,3.620631456E0,1.158075333E1,5.405508995E0
7.828134614E1,3.716399670E0,1.173877048E1,5.726331711E0
7.828333926E1,3.846285105E0,1.189678860E1,5.764639378E0
7.828533239E1,3.889380693E0,1.201649857E1,5.573102951E0
7.828732551E1,3.908534288E0,1.213620853E1,5.228337765E0
7.828931864E1,3.961206675E0,1.229901409E1,4.811148167E0
7.829131176E1,3.999513865E0,1.249055004E1,4.346673012E0
7.829330489E1,3.970783472E0,1.264916611E1,3.824138641E0
7.829529801E1,3.927687883E0,1.281197166E1,3.201646328E0
7.829729114E1,3.879803896E0,1.294604683E1,2.597708941E0
7.829928421E1,3.812766314E0,1.307533360E1,1.956062794E0
7.830127728E1,3.706822872E0,1.317110252E1,1.275510907E0
7.830327036E1,3.663727045E0,1.325250530E1,6.530185342E-1
7.830526343E1,3.773860455E0,1.352065563E1,2.310404629E-1
7.830725650E1,3.865438700E0,1.372176838E1,-1.616086215E-1
7.830924958E1,3.898957491E0,1.396178722E1,-5.494692922E-1
7.831124265E1,3.913322687E0,1.413416958E1,-8.708908558E-1
7.831323572E1,3.937264681E0,1.431612873E1,-1.234809518E0
7.831522879E1,3.985148668E0,1.448372364E1,-1.574786186E0
7.831722187E1,4.042609692E0,1.470398998E1,-1.872265697E0
7.831921494E1,4.013879299E0,1.481891155E1,-2.264914751E0
7.832120801E1,4.052186489E0,1.494400883E1,-2.734178305E0
7.832320109E1,4.056974888E0,1.521694756E1,-2.959831953E0
7.832519416E1,4.076128483E0,1.544679070E1,-3.409941673E0
7.832718723E1,4.124012470E0,1.565269184E1,-3.922300816E0
7.832918030E1,4.100070477E0,1.577719021E1,-4.396951199E0
7.833117338E1,4.004302502E0,1.596393871E1,-4.880579948E0
7.833316645E1,3.860650301E0,1.607467079E1,-5.350442410E0
7.833515952E1,3.745130062E0,1.614649582E1,-5.752667904E0
7.833715260E1,3.649361849E0,1.618959236E1,-6.044760704E0
7.833914567E1,3.457825899E0,1.628057098E1,-6.303933144E0
7.834113874E1,3.285443306E0,1.628057098E1,-6.452373505E0
7.834313182E1,3.170521498E0,1.616564941E1,-6.476315498E0
7.834512489E1,2.988562346E0,1.612734222E1,-6.409277916E0
7.834711796E1,2.701258183E0,1.598788071E1,-6.174047470E0
7.834911103E1,2.547430515E0,1.585859394E1,-5.929839134E0
7.835110411E1,2.480392933E0,1.558565426E1,-5.484517574E0
7.835309718E1,2.327163935E0,1.538932991E1,-5.009867191E0
7.835509025E1,2.207453966E0,1.513554478E1,-4.511873245E0
7.835708332E1,2.188300371E0,1.477102757E1,-3.965396643E0
7.835907640E1,2.073378563E0,1.448372364E1,-3.462614298E0
7.836106947E1,1.982398987E0,1.422036076E1,-3.002927542E0
7.836306254E1,1.987187386E0,1.384207726E1,-2.499546528E0
7.836505562E1,1.900996208E0,1.357811642E1,-2.135627985E0
7.836704869E1,1.910573006E0,1.325729370E1,-1.757344007E0
7.836904176E1,1.934514999E0,1.295083523E1,-1.330577612E0
7.837103484E1,1.862688899E0,1.273056889E1,-9.618705511E-1
7.837302791E1,1.872265697E0,1.249533844E1,-5.398924947E-1
7.837502098E1,1.900996208E0,1.226070690E1,-1.280897856E-1
7.837701405E1,1.910573006E0,1.211705494E1,2.885012925E-1
7.837900713E1,1.920149803E0,1.198297977E1,5.764040351E-1
7.838100020E1,2.015917778E0,1.179144382E1,9.020155072E-1
7.838299327E1,2.015917778E0,1.170046329E1,1.146224022E0
7.838498635E1,2.063801765E0,1.165257931E1,1.380855799E0
7.838697942E1,2.111685991E0,1.154244614E1,1.586757183E0
7.838897249E1,2.226607561E0,1.145565701E1,1.798045516E0
7.839096556E1,2.288856745E0,1.142692661E1,1.936909199E0
7.839295864E1,2.336740971E0,1.144608021E1,2.013523579E0
7.839495171E1,2.403778553E0,1.144608021E1,2.066195965E0
7.839694478E1,2.499546528E0,1.138383007E1,2.070984364E0
7.839893786E1,2.518700123E0,1.141734982E1,1.980004787E0
7.840093093E1,2.552218914E0,1.148917580E1,1.879448295E0
7.840292400E1,2.547430515E0,1.151371574E1,1.812410712E0
7.840491708E1,2.547430515E0,1.152808094E1,1.735796213E0
7.840691015E1,2.523488522E0,1.155681133E1,1.634641171E0
7.840890322E1,2.427720547E0,1.163821411E1,1.548449993E0
7.841089629E1,2.336740971E0,1.169088650E1,1.495777488E0
7.841288937E1,2.236184359E0,1.172440529E1,1.433528304E0
7.841488244E1,2.188300371E0,1.174355888E1,1.352125406E0
7.841687551E1,2.121262789E0,1.176750088E1,1.294664621E0
7.841886858E1,2.001552582E0,1.184890461E1,1.213261724E0
7.842086166E1,1.886630893E0,1.192551899E1,1.117493629E0
7.842285473E1,1.786074519E0,1.196861458E1,9.834183455E-1
7.842484780E1,1.656787634E0,1.203086376E1,8.541314602E-1
7.842684088E1,1.623268723E0,1.206438255E1,6.817489266E-1
7.842883395E1,1.618480325E0,1.206438255E1,5.333084464E-1
7.843082702E1,1.580173135E0,1.200692177E1,3.507505357E-1
7.843282010E1,1.556231141E0,1.185369301E1,1.640028208E-1
7.843481317E1,1.599326730E0,1.181538582E1,1.304839998E-1
7.843680624E1,1.695094824E0,1.184411621E1,1.161187813E-1
7.843879932E1,1.738190413E0,1.188242340E1,3.950432688E-2
7.844079239E1,1.747767210E0,1.185848141E1,-1.089361757E-1
7.844278546E1,1.738190413E0,1.180580902E1,-1.855506301E-1
7.844477853E1,1.666364431E0,1.172440529E1,-3.148375154E-1
7.844677161E1,1.565807939E0,1.161906052E1,-4.297592044E-1
7.844876468E1,1.580173135E0,1.150354099E1,-4.489128292E-1
7.845075775E1,1.570596337E0,1.138383007E1,-5.542576909E-1
7.845275083E1,1.608903527E0,1.130242729E1,-5.877765417E-1
7.845474390E1,1.604115129E0,1.116835213E1,-6.362590790E-1
7.845673697E1,1.608903527E0,1.104864216E1,-6.410474777E-1
7.845873004E1,1.618480325E0,1.091935539E1,-6.410474777E-1
7.846072312E1,1.695094824E0,1.078049183E1,-6.889315248E-1
7.846271619E1,1.786074519E0,1.063205147E1,-6.218938828E-1
7.846470926E1,1.790862918E0,1.048839951E1,-6.410474777E-1
7.846670234E1,1.924938202E0,1.032499504E1,-5.303156972E-1
7.846869541E1,2.001552582E0,1.020049667E1,-5.638344884E-1
7.847068848E1,2.130839586E0,1.007120991E1,-5.590460896E-1
7.847268155E1,2.164358377E0,9.965864182E0,-6.554127336E-1
7.847467463E1,2.250549555E0,9.903614998E0,-5.398924947E-1
7.847666770E1,2.375048161E0,9.831789017E0,-5.255272985E-1
7.847866077E1,2.379836559E0,9.755174637E0,-5.638344884E-1
7.848065385E1,2.489969730E0,9.740809441E0,-4.537012279E-1
7.848264692E1,2.533065319E0,9.712079048E0,-4.680664241E-1
7.848463999E1,2.561795712E0,9.678560257E0,-4.632780254E-1
7.848663306E1,2.542642117E0,9.654618263E0,-3.675099611E-1
7.848862614E1,2.523488522E0,9.597157478E0,-3.483563364E-1
7.849061921E1,2.494758129E0,9.587580681E0,-3.770867586E-1
7.849261228E1,2.504334927E0,9.554061890E0,-3.339911401E-1
7.849460536E1,2.470816135E0,9.539696693E0,-3.770867586E-1
7.849659843E1,2.504334927E0,9.472659111E0,-3.435679376E-1
7.849859150E1,2.427720547E0,9.415198326E0,-4.632780254E-1
7.850058458E1,2.422932148E0,9.396044731E0,-4.584896266E-1
7.850257765E1,2.236184359E0,9.367314339E0,-5.781996846E-1
7.850457072E1,2.121262789E0,9.352949142E0,-6.649895310E-1
7.850656379E1,1.996764183E0,9.333795547E0,-7.655459642E-1
7.850855687E1,1.891419291E0,9.348160744E0,-7.607575655E-1
7.851054994E1,1.728613615E0,9.333795547E0,-8.661024570E-1
7.851254301E1,1.608903527E0,9.309853554E0,-9.331400990E-1
7.851453608E1,1.565807939E0,9.357737541E0,-9.714473486E-1
7.851652916E1,1.565807939E0,9.338583946E0,-1.095945835E0
7.851852223E1,1.584961534E0,9.381679535E0,-1.186925530E0
7.852051530E1,1.637633920E0,9.439140320E0,-1.239597917E0
7.852250838E1,1.594538331E0,9.439140320E0,-1.335366011E0
7.852450145E1,1.556231141E0,9.472659111E0,-1.335366011E0
7.852649452E1,1.575384736E0,9.487024307E0,-1.364096403E0
7.852848760E1,1.613691926E0,9.515754700E0,-1.450287700E0
7.853048067E1,1.656787634E0,9.506177902E0,-1.455076098E0
7.853247374E1,1.690306425E0,9.520543098E0,-1.426345706E0
7.853446682E1,1.747767210E0,9.544485092E0,-1.402403593E0
7.853645989E1,1.795651317E0,9.520543098E0,-1.402403593E0
7.853845296E1,1.795651317E0,9.491812706E0,-1.301847219E0
7.854044603E1,1.795651317E0,9.515754700E0,-1.115099430E0
7.854243911E1,1.810016513E0,9.501389503E0,-1.033696532E0
7.854443218E1,1.786074519E0,9.467870712E0,-9.044097066E-1
7.854642525E1,1.838746905E0,9.419986725E0,-7.799112201E-1
7.854841832E1,1.843535304E0,9.400833130E0,-6.506243348E-1
7.855041140E1,1.867477298E0,9.367314339E0,-4.967968464E-1
