"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.315898220E-1,-8.749557734E-1,-2.430595398E0,-5.774894357E-1
8.335828430E-1,-9.037170410E-1,-2.415682077E0,-5.881417990E-1
8.355758640E-1,-9.303479195E-1,-2.400768995E0,-5.987941027E-1
8.375688850E-1,-9.516525269E-1,-2.389051437E0,-6.115769148E-1
8.395619060E-1,-9.665657878E-1,-2.376268625E0,-6.243597269E-1
8.415549270E-1,-9.804138541E-1,-2.364551067E0,-6.360772848E-1
8.435479470E-1,-9.878704548E-1,-2.354964018E0,-6.477948427E-1
8.455409680E-1,-9.921314120E-1,-2.349637747E0,-6.573819518E-1
8.475339890E-1,-9.910661578E-1,-2.341115952E0,-6.701647043E-1
8.495270100E-1,-9.868052602E-1,-2.338985443E0,-6.818822622E-1
8.515200310E-1,-9.782834053E-1,-2.338985443E0,-6.904041767E-1
8.535130520E-1,-9.697614908E-1,-2.341115952E0,-7.010564804E-1
8.555060720E-1,-9.559134841E-1,-2.343246460E0,-7.085131407E-1
8.574990930E-1,-9.431306720E-1,-2.346441984E0,-7.149044871E-1
8.594921140E-1,-9.271522164E-1,-2.349637747E0,-7.202306986E-1
8.614851350E-1,-9.111737013E-1,-2.357094288E0,-7.276872993E-1
8.634781560E-1,-8.973256946E-1,-2.364551067E0,-7.330134511E-1
8.654711770E-1,-8.792167306E-1,-2.373072863E0,-7.372744083E-1
8.674641970E-1,-8.611077666E-1,-2.382659912E0,-7.436658144E-1
8.694572180E-1,-8.461945057E-1,-2.396507978E0,-7.479267120E-1
8.714502390E-1,-8.302159905E-1,-2.413551807E0,-7.532529235E-1
8.734432600E-1,-8.121070266E-1,-2.435921669E0,-7.575138211E-1
8.754362810E-1,-7.971937656E-1,-2.460422039E0,-7.628399730E-1
8.774293020E-1,-7.790848017E-1,-2.491313696E0,-7.671009302E-1
8.794223220E-1,-7.663019896E-1,-2.520075083E0,-7.724270821E-1
8.814153430E-1,-7.524539828E-1,-2.554162502E0,-7.745575905E-1
8.834083640E-1,-7.396711707E-1,-2.586119413E0,-7.766880393E-1
8.854013850E-1,-7.300840616E-1,-2.614880800E0,-7.777532339E-1
8.873944060E-1,-7.236927152E-1,-2.644707203E0,-7.766880393E-1
8.893874270E-1,-7.204970121E-1,-2.671338081E0,-7.745575905E-1
8.913804470E-1,-7.204970121E-1,-2.693707943E0,-7.745575905E-1
8.933734680E-1,-7.215622067E-1,-2.708621264E0,-7.702966332E-1
8.953664890E-1,-7.258231640E-1,-2.722469330E0,-7.649704814E-1
8.973595100E-1,-7.354102731E-1,-2.737382650E0,-7.596443295E-1
8.993525310E-1,-7.439321280E-1,-2.753360987E0,-7.521876693E-1
9.013455520E-1,-7.545844316E-1,-2.766143799E0,-7.426005602E-1
9.033385720E-1,-7.673672438E-1,-2.772535324E0,-7.319482565E-1
9.053315930E-1,-7.801500559E-1,-2.776796103E0,-7.212958932E-1
9.073246140E-1,-7.929328084E-1,-2.778926611E0,-7.095783353E-1
9.093176350E-1,-8.067808747E-1,-2.776796103E0,-6.989260316E-1
9.113106560E-1,-8.216941357E-1,-2.770404816E0,-6.872084737E-1
9.133036770E-1,-8.344769478E-1,-2.765078545E0,-6.765561104E-1
9.152966970E-1,-8.472597003E-1,-2.754426241E0,-6.659038067E-1
9.172897180E-1,-8.579120636E-1,-2.742708683E0,-6.541862488E-1
9.192827390E-1,-8.664339185E-1,-2.727795362E0,-6.414034367E-1
9.212757600E-1,-8.728253245E-1,-2.706490755E0,-6.296858788E-1
9.232687810E-1,-8.781514764E-1,-2.686251402E0,-6.179683208E-1
9.252618020E-1,-8.792167306E-1,-2.661751032E0,-6.062507629E-1
9.272548220E-1,-8.770862222E-1,-2.632989645E0,-5.924026966E-1
9.292478430E-1,-8.728253245E-1,-2.606359005E0,-5.796199441E-1
9.312408640E-1,-8.674991727E-1,-2.577597618E0,-5.668371320E-1
9.332338850E-1,-8.579120636E-1,-2.544575453E0,-5.540543199E-1
9.352269060E-1,-8.440639973E-1,-2.509422779E0,-5.402063131E-1
9.372199270E-1,-8.302159905E-1,-2.479596138E0,-5.263582468E-1
9.392129470E-1,-8.089113235E-1,-2.445508718E0,-5.125102401E-1
9.412059680E-1,-7.854762077E-1,-2.410356045E0,-4.975969791E-1
9.431989890E-1,-7.609758377E-1,-2.373072863E0,-4.837489426E-1
9.451920100E-1,-7.322145700E-1,-2.330463648E0,-4.677704573E-1
9.471850310E-1,-7.023880482E-1,-2.289984703E0,-4.496614933E-1
9.491780520E-1,-6.725615263E-1,-2.249505758E0,-4.304873049E-1
9.511710720E-1,-6.416697502E-1,-2.207961798E0,-4.113130867E-1
9.531640930E-1,-6.118432283E-1,-2.168548107E0,-3.889431953E-1
9.551571140E-1,-5.809514523E-1,-2.130199671E0,-3.665733039E-1
9.571501350E-1,-5.500596762E-1,-2.097177505E0,-3.431381881E-1
9.591431560E-1,-5.223636627E-1,-2.064155340E0,-3.186378181E-1
9.611361770E-1,-4.967980385E-1,-2.037524462E0,-2.983984053E-1
9.631291970E-1,-4.712324440E-1,-2.009828329E0,-2.749632597E-1
9.651222180E-1,-4.499278069E-1,-1.986393332E0,-2.536586225E-1
9.671152910E-1,-4.350145459E-1,-1.965088606E0,-2.334191799E-1
9.691083640E-1,-4.190360308E-1,-1.946979642E0,-2.142449915E-1
9.711014370E-1,-4.073184729E-1,-1.933131576E0,-1.950708032E-1
9.730945100E-1,-3.987966180E-1,-1.923544526E0,-1.801575422E-1
9.750875830E-1,-3.913399875E-1,-1.912892222E0,-1.673747450E-1
9.770806560E-1,-3.892095089E-1,-1.907566071E0,-1.535267085E-1
9.790737290E-1,-3.849485815E-1,-1.902239919E0,-1.418091506E-1
9.810668020E-1,-3.838833570E-1,-1.900109410E0,-1.311568171E-1
9.830598740E-1,-3.870790601E-1,-1.901174664E0,-1.205044836E-1
9.850529470E-1,-3.892095089E-1,-1.900109410E0,-1.141130850E-1
9.870460200E-1,-3.966661394E-1,-1.902239919E0,-1.087869257E-1
9.890390930E-1,-4.041227698E-1,-1.905435562E0,-1.034607589E-1
9.910321660E-1,-4.094489515E-1,-1.906500816E0,-1.023955271E-1
9.930252390E-1,-4.179708064E-1,-1.910761714E0,-1.023955271E-1
9.950183120E-1,-4.296883643E-1,-1.912892222E0,-1.045259908E-1
9.970113850E-1,-4.392754734E-1,-1.917153120E0,-1.087869257E-1
9.990044580E-1,-4.499278069E-1,-1.922479272E0,-1.130478531E-1
1.000997531E0,-4.616453648E-1,-1.931001186E0,-1.226349548E-1
1.002990604E0,-4.691019952E-1,-1.938457847E0,-1.322220564E-1
1.004983677E0,-4.776238501E-1,-1.950175405E0,-1.407439113E-1
1.006976749E0,-4.861457348E-1,-1.964023352E0,-1.524614692E-1
1.008969822E0,-4.925371110E-1,-1.978936672E0,-1.631138027E-1
1.010962895E0,-4.978632927E-1,-1.993849874E0,-1.769618392E-1
1.012955968E0,-5.042546988E-1,-2.014089346E0,-1.897446364E-1
1.014949041E0,-5.074504018E-1,-2.034328699E0,-2.046578974E-1
1.016942114E0,-5.085155964E-1,-2.054568291E0,-2.195711583E-1
1.018935187E0,-5.085155964E-1,-2.074807644E0,-2.387453467E-1
1.020928260E0,-5.106461048E-1,-2.093981743E0,-2.547238469E-1
1.022921333E0,-5.085155964E-1,-2.113156080E0,-2.728328109E-1
1.024914406E0,-5.042546988E-1,-2.131264925E0,-2.898765504E-1
1.026907479E0,-4.999937415E-1,-2.150439262E0,-3.090507388E-1
1.028900499E0,-4.946675897E-1,-2.174939632E0,-3.292901516E-1
1.030893520E0,-4.850804806E-1,-2.196244240E0,-3.484643400E-1
1.032886541E0,-4.776238501E-1,-2.217548847E0,-3.687037826E-1
1.034879562E0,-4.659062922E-1,-2.246310234E0,-3.878779709E-1
1.036872583E0,-4.552539587E-1,-2.269745350E0,-4.070521593E-1
1.038865604E0,-4.424711764E-1,-2.295310974E0,-4.240958989E-1
1.040858624E0,-4.275579154E-1,-2.323006868E0,-4.390091598E-1
1.042851645E0,-4.137098789E-1,-2.345376730E0,-4.517919421E-1
1.044844666E0,-3.998618424E-1,-2.370942354E0,-4.656399786E-1
1.046837687E0,-3.828181326E-1,-2.395442724E0,-4.730966091E-1
1.048830708E0,-3.700353205E-1,-2.421008348E0,-4.794880152E-1
1.050823729E0,-3.551220596E-1,-2.444443464E0,-4.858794212E-1
1.052816749E0,-3.423392773E-1,-2.472139597E0,-4.880098701E-1
1.054809770E0,-3.274259865E-1,-2.497705221E0,-4.869446456E-1
1.056802791E0,-3.146432042E-1,-2.523270607E0,-4.858794212E-1
1.058795812E0,-3.007951677E-1,-2.546705961E0,-4.816184938E-1
1.060788833E0,-2.848166823E-1,-2.569075823E0,-4.762923121E-1
1.062781854E0,-2.720338702E-1,-2.589315176E0,-4.677704573E-1
1.064774874E0,-2.581858635E-1,-2.610619783E0,-4.592485726E-1
1.066767895E0,-2.432725877E-1,-2.627663612E0,-4.454005659E-1
1.068760916E0,-2.336854935E-1,-2.640446424E0,-4.336830080E-1
1.070753937E0,-2.230331600E-1,-2.653229237E0,-4.177044928E-1
1.072746958E0,-2.145113051E-1,-2.663881540E0,-3.985303044E-1
1.074739979E0,-2.059894353E-1,-2.672403336E0,-3.772256374E-1
1.076732999E0,-1.995980442E-1,-2.675599098E0,-3.537905216E-1
1.078726020E0,-1.953371018E-1,-2.673468590E0,-3.250292242E-1
1.080719041E0,-1.900109351E-1,-2.667077065E0,-2.941374779E-1
1.082712062E0,-1.889457107E-1,-2.652163982E0,-2.568543255E-1
1.084705083E0,-1.889457107E-1,-2.628728867E0,-2.153102309E-1
1.086698104E0,-1.889457107E-1,-2.597836971E0,-1.705704331E-1
1.088691124E0,-1.910761744E-1,-2.561619043E0,-1.226349548E-1
1.090684145E0,-1.942718774E-1,-2.514748812E0,-6.937330216E-2
1.092677166E0,-2.006632686E-1,-2.468943834E0,-1.185071748E-2
1.094670187E0,-2.059894353E-1,-2.417812586E0,4.567186534E-2
1.096663208E0,-2.134460658E-1,-2.367746592E0,1.095858440E-1
1.098656229E0,-2.240983993E-1,-2.316615582E0,1.734998226E-1
1.100649249E0,-2.358159572E-1,-2.265484333E0,2.384790480E-1
1.102642270E0,-2.485987544E-1,-2.218614101E0,3.045234978E-1
1.104635291E0,-2.645772398E-1,-2.170678616E0,3.726983964E-1
1.106628312E0,-2.805557549E-1,-2.129134417E0,4.366123974E-1
1.108621333E0,-2.954690158E-1,-2.089720964E0,4.983958900E-1
1.110614354E0,-3.082517982E-1,-2.051372528E0,5.591141582E-1
1.112607374E0,-3.231650591E-1,-2.021545887E0,6.134410501E-1
1.114600395E0,-3.423392773E-1,-2.000241280E0,6.677679420E-1
1.116593416E0,-3.593829870E-1,-1.984262824E0,7.157034278E-1
1.118586437E0,-3.796224296E-1,-1.977871418E0,7.615084648E-1
1.120579458E0,-4.030575454E-1,-1.974675775E0,8.019872904E-1
1.122572479E0,-4.232969582E-1,-1.973610520E0,8.382052183E-1
1.124565499E0,-4.488625526E-1,-1.973610520E0,8.690969944E-1
1.126558520E0,-4.733629227E-1,-1.973610520E0,8.946625590E-1
1.128551541E0,-4.989285171E-1,-1.973610520E0,9.127715230E-1
1.130544562E0,-5.276898146E-1,-1.974675775E0,9.287500381E-1
1.132537583E0,-5.521901846E-1,-1.972545266E0,9.404675961E-1
1.134530604E0,-5.745600462E-1,-1.976806164E0,9.447285533E-1
1.136523624E0,-5.947995186E-1,-1.980001926E0,9.468590021E-1
1.138516645E0,-6.107779741E-1,-1.983197570E0,9.404675961E-1
1.140509666E0,-6.214303374E-1,-1.989588976E0,9.298152924E-1
1.142502687E0,-6.235607862E-1,-1.993849874E0,9.127715230E-1
1.144495708E0,-6.224955320E-1,-1.998110890E0,8.925321102E-1
1.146488729E0,-6.150389314E-1,-2.007698059E0,8.701622486E-1
1.148481749E0,-6.011908650E-1,-2.020480633E0,8.467270732E-1
1.150474770E0,-5.873428583E-1,-2.040720224E0,8.222267628E-1
1.152467791E0,-5.713643432E-1,-2.067351103E0,7.966611385E-1
1.154460812E0,-5.521901846E-1,-2.100373268E0,7.700303197E-1
1.156453833E0,-5.319507122E-1,-2.134460688E0,7.402037978E-1
1.158446854E0,-5.106461048E-1,-2.170678616E0,7.114425302E-1
1.160439874E0,-4.904066622E-1,-2.207961798E0,6.805507541E-1
1.162432895E0,-4.669715166E-1,-2.251636267E0,6.496589780E-1
1.164425916E0,-4.467321038E-1,-2.292115211E0,6.166367531E-1
1.166418937E0,-4.232969582E-1,-2.333659172E0,5.857450366E-1
1.168411958E0,-4.030575454E-1,-2.373072863E0,5.527228117E-1
1.170404979E0,-3.817528784E-1,-2.410356045E0,5.228962898E-1
1.172397999E0,-3.604482114E-1,-2.446573973E0,4.941349626E-1
1.174391020E0,-3.423392773E-1,-2.476400375E0,4.653736651E-1
1.176384041E0,-3.210346103E-1,-2.496639967E0,4.408733249E-1
1.178377062E0,-3.018604219E-1,-2.507292271E0,4.195686579E-1
1.180370083E0,-2.848166823E-1,-2.505161762E0,4.003944695E-1
1.182363104E0,-2.635120153E-1,-2.489183187E0,3.854812086E-1
1.184356124E0,-2.443378270E-1,-2.463617563E0,3.748288751E-1
1.186349145E0,-2.251636237E-1,-2.430595398E0,3.695026934E-1
1.188342166E0,-2.070546746E-1,-2.391181946E0,3.695026934E-1
1.190335187E0,-1.846847683E-1,-2.345376730E0,3.758940995E-1
1.192328208E0,-1.655105799E-1,-2.301702261E0,3.886769116E-1
1.194321229E0,-1.452711523E-1,-2.259093046E0,4.046553969E-1
1.196314249E0,-1.260969639E-1,-2.216483593E0,4.280905128E-1
1.198307270E0,-1.079879999E-1,-2.177069902E0,4.536561072E-1
1.200300291E0,-9.307473898E-2,-2.140851974E0,4.824174047E-1
1.202293312E0,-7.496577501E-2,-2.103569031E0,5.133091807E-1
1.204286333E0,-6.218297780E-2,-2.068416119E0,5.463314056E-1
1.206279354E0,-5.046541616E-2,-2.031133175E0,5.782883763E-1
1.208272374E0,-3.874785081E-2,-1.992784739E0,6.145063043E-1
1.210265395E0,-2.916075476E-2,-1.951240540E0,6.464632750E-1
1.212258416E0,-2.170412242E-2,-1.905435562E0,6.805507541E-1
1.214251437E0,-1.531272475E-2,-1.857500076E0,7.157034278E-1
1.216244458E0,-1.424749196E-2,-1.807434082E0,7.508561015E-1
1.218237479E0,-1.211702544E-2,-1.757368207E0,7.828131318E-1
1.220230499E0,-1.211702544E-2,-1.705171704E0,8.158353567E-1
1.222223520E0,-1.211702544E-2,-1.655105829E0,8.477923274E-1
1.224216541E0,-1.531272475E-2,-1.610365987E0,8.765535951E-1
1.226209562E0,-1.637795754E-2,-1.563495755E0,9.063801765E-1
1.228202583E0,-2.276935615E-2,-1.520886421E0,9.330109954E-1
1.230195604E0,-2.596505545E-2,-1.480407596E0,9.585765600E-1
1.232188624E0,-2.916075476E-2,-1.450581074E0,9.809464812E-1
1.234181645E0,-3.448691964E-2,-1.418624043E0,1.002251148E0
1.236174718E0,-4.194355011E-2,-1.395188928E0,1.022490501E0
1.238167791E0,-4.620448127E-2,-1.377079964E0,1.038469076E0
1.240160864E0,-5.259587988E-2,-1.362166762E0,1.053382277E0
1.242153937E0,-5.792204663E-2,-1.349383950E0,1.062969446E0
1.244147010E0,-6.750914454E-2,-1.345123053E0,1.073621750E0
1.246140083E0,-7.496577501E-2,-1.337666392E0,1.080013156E0
1.248133156E0,-8.135717362E-2,-1.337666392E0,1.084274054E0
1.250126229E0,-9.094426781E-2,-1.334470630E0,1.085339308E0
1.252119302E0,-9.946613014E-2,-1.332340240E0,1.086404562E0
1.254112374E0,-1.079879999E-1,-1.332340240E0,1.083208799E0
1.256105447E0,-1.154446304E-1,-1.330209732E0,1.078947902E0
1.258098520E0,-1.207707971E-1,-1.333405495E0,1.069360852E0
1.260091593E0,-1.282274276E-1,-1.335535884E0,1.059773684E0
1.262084666E0,-1.346188188E-1,-1.338731647E0,1.046990871E0
1.264077739E0,-1.388797611E-1,-1.337666392E0,1.034208059E0
1.266070812E0,-1.410102248E-1,-1.336601138E0,1.020360112E0
1.268063885E0,-1.442059278E-1,-1.334470630E0,1.002251148E0
1.270056958E0,-1.452711523E-1,-1.331274986E0,9.852073789E-1
1.272050031E0,-1.474016160E-1,-1.329144478E0,9.639027119E-1
1.274043104E0,-1.474016160E-1,-1.323818326E0,9.425980449E-1
1.276036177E0,-1.484668553E-1,-1.316361666E0,9.212934375E-1
1.278029249E0,-1.505973190E-1,-1.306774616E0,8.989235163E-1
1.280022322E0,-1.474016160E-1,-1.293991804E0,8.776188493E-1
1.282015395E0,-1.452711523E-1,-1.275882840E0,8.541837335E-1
1.284008468E0,-1.388797611E-1,-1.252447724E0,8.307486176E-1
1.286001541E0,-1.314231306E-1,-1.219425559E0,8.105092049E-1
1.287994614E0,-1.239664927E-1,-1.181077123E0,7.902697325E-1
1.289987687E0,-1.122489274E-1,-1.140598297E0,7.721607685E-1
1.291980760E0,-9.946613014E-2,-1.096923709E0,7.583127618E-1
1.293973833E0,-8.242240548E-2,-1.048988223E0,7.444647551E-1
1.295966906E0,-6.644391268E-2,-1.002117991E0,7.327471375E-1
1.297959979E0,-4.726971686E-2,-9.552477002E-1,7.242252827E-1
1.299952999E0,-2.489982173E-2,-9.073122144E-1,7.188991308E-1
1.301946020E0,-1.464695437E-3,-8.625724316E-1,7.125077248E-1
1.303939041E0,2.316881903E-2,-8.167673945E-1,7.071815729E-1
1.305932062E0,4.766917601E-2,-7.720276117E-1,7.039858699E-1
1.307925083E0,7.216953486E-2,-7.272878289E-1,7.018554211E-1
1.309918104E0,9.347419441E-2,-6.825480461E-1,6.986597180E-1
1.311911124E0,1.169093251E-1,-6.388735175E-1,6.933335662E-1
1.313904145E0,1.382139921E-1,-5.941337347E-1,6.890726089E-1
1.315897166E0,1.584534049E-1,-5.451329947E-1,6.848116517E-1
1.317890187E0,1.776276082E-1,-5.014584661E-1,6.805507541E-1
1.319883208E0,1.957365721E-1,-4.556534290E-1,6.720288992E-1
1.321876229E0,2.117150575E-1,-4.066527188E-1,6.645722389E-1
1.323869249E0,2.244978547E-1,-3.587172329E-1,6.560503840E-1
1.325862270E0,2.351501882E-1,-3.129121959E-1,6.464632750E-1
1.327855291E0,2.468677461E-1,-2.681724131E-1,6.358109713E-1
1.329848312E0,2.543243766E-1,-2.244978547E-1,6.230281591E-1
1.331841333E0,2.596505582E-1,-1.786928326E-1,6.081148982E-1
1.333834354E0,2.585853040E-1,-1.339530498E-1,5.921363831E-1
1.335827374E0,2.553896308E-1,-8.814803511E-2,5.718969703E-1
1.337820395E0,2.468677461E-1,-4.127778113E-2,5.473966002E-1
1.339813416E0,2.319544852E-1,1.331541222E-3,5.239614844E-1
1.341806437E0,2.159759998E-1,4.181039706E-2,4.973306656E-1
1.343799458E0,1.957365721E-1,7.802832127E-2,4.675041437E-1
1.345792479E0,1.723014414E-1,1.142462417E-1,4.366123974E-1
1.347785499E0,1.456706226E-1,1.419423074E-1,4.046553969E-1
1.349778520E0,1.222354919E-1,1.664426625E-1,3.695026934E-1
1.351771541E0,9.560466558E-2,1.856168509E-1,3.343500197E-1
1.353764562E0,7.110430300E-2,2.015953511E-1,2.981320918E-1
1.355757583E0,4.766917601E-2,2.122476846E-1,2.619141638E-1
1.357750604E0,2.849498391E-2,2.229000032E-1,2.256962508E-1
1.359743624E0,1.038602181E-2,2.303566486E-1,1.905435622E-1
1.361736645E0,-8.921326138E-3,2.356828004E-1,1.543256342E-1
1.363729666E0,-2.703028731E-2,2.399437428E-1,1.202381775E-1
1.365722687E0,-4.513924941E-2,2.442046702E-1,8.721595258E-2
1.367715708E0,-6.005251035E-2,2.474003732E-1,5.525896326E-2
1.369708729E0,-7.922670245E-2,2.505960763E-1,2.649767138E-2
1.371701749E0,-9.413997084E-2,2.537917793E-1,9.320789250E-4
1.373694770E0,-1.090532318E-1,2.548570037E-1,-2.250304818E-2
1.375687791E0,-1.271621883E-1,2.601831555E-1,-4.806863889E-2
1.377680812E0,-1.463363916E-1,2.591179311E-1,-7.256899774E-2
1.379673833E0,-1.655105799E-1,2.591179311E-1,-9.387365729E-2
1.381666854E0,-1.814890802E-1,2.569874525E-1,-1.151783243E-1
1.383659874E0,-1.953371018E-1,2.548570037E-1,-1.311568171E-1
1.385652895E0,-2.113156021E-1,2.463351339E-1,-1.428743750E-1
1.387645916E0,-2.230331600E-1,2.378132790E-1,-1.524614692E-1
1.389638937E0,-2.336854935E-1,2.250304818E-1,-1.577876359E-1
1.391631958E0,-2.443378270E-1,2.090519816E-1,-1.599181145E-1
1.393624979E0,-2.549901605E-1,1.898777932E-1,-1.567224115E-1
1.395617999E0,-2.645772398E-1,1.675078869E-1,-1.492657810E-1
1.397611020E0,-2.720338702E-1,1.462032348E-1,-1.364829838E-1
1.399604041E0,-2.752295732E-1,1.206376404E-1,-1.205044836E-1
1.401597062E0,-2.784252763E-1,9.507204592E-2,-1.002650559E-1
1.403590083E0,-2.837514579E-1,7.057169080E-2,-8.109086752E-2
1.405583104E0,-2.794905007E-1,5.033225939E-2,-5.872096866E-2
1.407576124E0,-2.784252763E-1,2.689713426E-2,-3.848154470E-2
1.409569145E0,-2.784252763E-1,4.527240526E-3,-1.717688330E-2
1.411562166E0,-2.784252763E-1,-1.145125460E-2,3.062544856E-3
1.413555187E0,-2.826862037E-1,-3.169068322E-2,2.436720580E-2
1.415548208E0,-2.944037914E-1,-4.766917601E-2,4.567186534E-2
1.417541229E0,-3.029256463E-1,-6.577813625E-2,6.378082931E-2
1.419534249E0,-3.125127256E-1,-7.962616533E-2,8.188978583E-2
1.421527270E0,-3.220998347E-1,-9.240896255E-2,1.010639817E-1
1.423520291E0,-3.316869438E-1,-1.041265279E-1,1.202381775E-1
1.425513312E0,-3.434045017E-1,-1.169093251E-1,1.383471340E-1
1.427506333E0,-3.540568352E-1,-1.296921223E-1,1.585865617E-1
1.429499354E0,-3.668396175E-1,-1.360835135E-1,1.766955256E-1
1.431492374E0,-3.764267266E-1,-1.424749196E-1,1.937392503E-1
1.433485395E0,-3.838833570E-1,-1.424749196E-1,2.129134536E-1
1.435478416E0,-3.945356905E-1,-1.339530498E-1,2.342181057E-1
1.437471437E0,-4.094489515E-1,-1.147788614E-1,2.512618303E-1
1.439464458E0,-4.243622124E-1,-8.814803511E-2,2.661750913E-1
1.441457479E0,-4.403406978E-1,-5.406057462E-2,2.821536064E-1
1.443450499E0,-4.552539587E-1,-1.251648832E-2,2.970668674E-1
1.445443520E0,-4.680367708E-1,3.861469775E-2,3.141105771E-1
1.447436541E0,-4.786891043E-1,9.400681406E-2,3.300890923E-1
1.449429562E0,-4.850804806E-1,1.451379955E-1,3.513937294E-1
1.451422583E0,-4.872109592E-1,1.952039450E-1,3.769593239E-1
1.453415604E0,-4.904066622E-1,2.442046702E-1,4.003944695E-1
1.455408624E0,-4.861457348E-1,2.878792286E-1,4.248948097E-1
1.457401645E0,-4.808195531E-1,3.304885328E-1,4.483299553E-1
1.459394666E0,-4.754934013E-1,3.699021637E-1,4.696346223E-1
1.461387687E0,-4.659062922E-1,4.071853161E-1,4.877435565E-1
1.463380708E0,-4.499278069E-1,4.412727654E-1,5.047873259E-1
1.465373729E0,-4.328840673E-1,4.700340629E-1,5.197005868E-1
1.467366749E0,-4.105141759E-1,4.955996573E-1,5.303528905E-1
1.469359770E0,-3.806876540E-1,5.115781426E-1,5.431357026E-1
1.471352791E0,-3.487306535E-1,5.286219120E-1,5.516575575E-1
1.473345812E0,-2.869471312E-1,5.829487443E-1,5.324833393E-1
1.475338833E0,-1.175750941E-1,7.939980626E-1,4.770912528E-1
1.477331854E0,6.471290439E-2,9.686962962E-1,4.014596939E-1
1.479324874E0,1.904104054E-1,1.008109927E0,3.279586136E-1
1.481317895E0,2.809551954E-1,9.910661578E-1,2.778926790E-1
1.483310916E0,3.693695366E-1,9.804138541E-1,2.374138087E-1
1.485303937E0,4.726971686E-1,9.974575639E-1,1.948044896E-1
1.487296958E0,5.824161768E-1,1.024088383E0,1.511299312E-1
1.489289979E0,6.921351552E-1,1.050719261E0,1.117163152E-1
1.491282999E0,7.816147208E-1,1.064567208E0,7.762885839E-2
1.493276020E0,8.519201279E-1,1.064567208E0,5.632419512E-2
1.495269093E0,8.945294023E-1,1.053914905E0,4.354140162E-2
1.497262166E0,9.147688746E-1,1.045393109E0,3.928046674E-2
1.499255239E0,9.105079174E-1,1.032610297E0,4.567186534E-2
1.501248312E0,8.892032504E-1,1.016631722E0,5.845466256E-2
1.503241385E0,8.433982730E-1,1.008109927E0,8.188978583E-2
1.505234458E0,7.869408727E-1,1.000653267E0,1.074553803E-1
1.507227531E0,7.240921259E-1,1.002783775E0,1.330209672E-1
1.509220604E0,6.580476761E-1,1.015566587E0,1.607170254E-1
1.511213677E0,5.888075829E-1,1.032610297E0,1.852173954E-1
1.513206749E0,5.206326246E-1,1.044327855E0,2.118482143E-1
1.515199822E0,4.545882046E-1,1.048588753E0,2.395442724E-1
1.517192895E0,3.885437548E-1,1.050719261E0,2.672403455E-1
1.519185968E0,3.310211599E-1,1.046458244E0,2.960016131E-1
1.521179041E0,2.798899710E-1,1.037936449E0,3.215672076E-1
1.523172114E0,2.394111156E-1,1.018762231E0,3.450023532E-1
1.525165187E0,2.021279633E-1,9.953271151E-1,3.673722446E-1
1.527158260E0,1.723014414E-1,9.623048902E-1,3.844159544E-1
1.529151333E0,1.509967744E-1,9.228912592E-1,3.971987665E-1
1.531144406E0,1.360835135E-1,8.749557734E-1,4.035901725E-1
1.533137479E0,1.222354919E-1,8.227593303E-1,4.057206213E-1
1.535130552E0,1.115831584E-1,7.652367949E-1,4.035901725E-1
1.537123624E0,1.019960642E-1,7.087793946E-1,3.982639909E-1
1.539116697E0,9.880036116E-2,6.575151086E-1,3.897421360E-1
1.541109770E0,9.666989744E-2,6.117100716E-1,3.780245781E-1
1.543102843E0,9.347419441E-2,5.701659918E-1,3.663070202E-1
1.545095916E0,8.495233208E-2,5.339480639E-1,3.535242081E-1
1.547088989E0,7.749570161E-2,5.041215420E-1,3.418066502E-1
1.549082062E0,6.577813625E-2,4.785559475E-1,3.322195411E-1
1.551075135E0,5.193011090E-2,4.540555775E-1,3.226324618E-1
1.553068208E0,4.021254554E-2,4.327509105E-1,3.141105771E-1
1.555061281E0,2.742975019E-2,4.125114977E-1,3.066539466E-1
1.557054354E0,1.145125460E-2,3.944025338E-1,2.960016131E-1
1.559047427E0,-3.595161485E-3,3.794892728E-1,2.896102369E-1
1.561040447E0,-1.531272475E-2,3.656412363E-1,2.800231278E-1
1.563033468E0,-2.383458801E-2,3.571193814E-1,2.693707943E-1
1.565026489E0,-2.703028731E-2,3.517931998E-1,2.608489394E-1
