"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.136760272E1,2.773084164E0,6.229114056E0,2.035071515E-2
1.136959564E1,2.691681147E0,6.075885296E0,-2.190694511E-1
1.137158856E1,2.638410330E0,5.941810131E0,-4.201824069E-1
1.137358147E1,2.571372509E0,5.850231647E0,-6.123170853E-1
1.137557439E1,2.499546528E0,5.768828869E0,-7.655459642E-1
1.137756731E1,2.461239338E0,5.677849293E0,-9.139865041E-1
1.137956022E1,2.403778553E0,5.653907299E0,-1.033696532E0
1.138155314E1,2.322375536E0,5.610811710E0,-1.086369038E0
1.138354606E1,2.260126352E0,5.591658115E0,-1.148618221E0
1.138553897E1,2.188300371E0,5.596446514E0,-1.158195019E0
1.138753189E1,2.106897593E0,5.606023312E0,-1.167771935E0
1.138952480E1,2.039859772E0,5.644330502E0,-1.105522633E0
1.139151772E1,1.991975784E0,5.673060894E0,-1.091157436E0
1.139351064E1,1.934514999E0,5.754463673E0,-1.057638645E0
1.139550356E1,1.872265697E0,5.840654850E0,-9.666589499E-1
1.139749647E1,1.867477298E0,5.917868137E0,-9.044097066E-1
1.139948939E1,1.862688899E0,6.051943302E0,-8.325836658E-1
1.140148230E1,1.881842494E0,6.200383663E0,-7.846996188E-1
1.140347527E1,1.944091797E0,6.353612900E0,-7.224503756E-1
1.140546824E1,2.030282974E0,6.521206856E0,-6.362590790E-1
1.140746121E1,2.145204782E0,6.717531204E0,-5.686228871E-1
1.140945418E1,2.322375536E0,6.928221226E0,-5.015852451E-1
1.141144715E1,2.518700123E0,7.129932880E0,-4.345476031E-1
1.141344012E1,2.720411777E0,7.354987621E0,-3.818751574E-1
1.141543309E1,2.888005733E0,7.580042362E0,-3.052607179E-1
1.141742606E1,3.060388327E0,7.819462776E0,-2.382230759E-1
1.141941902E1,3.213617325E0,8.034940720E0,-1.903390288E-1
1.142141199E1,3.376422882E0,8.246229172E0,-9.935937077E-2
1.142340496E1,3.529651880E0,8.480860710E0,-8.379706182E-3
1.142539793E1,3.706822872E0,8.725070000E0,8.738835901E-2
1.142739090E1,3.870227098E0,8.954913139E0,1.640028208E-1
1.142938387E1,3.999513865E0,9.165602684E0,2.597708702E-1
1.143137684E1,4.095282078E0,9.400833130E0,3.651157618E-1
1.143336980E1,4.186261654E0,9.621099472E0,5.135562420E-1
1.143536277E1,4.305971622E0,9.846154213E0,6.530185342E-1
1.143735574E1,4.416105270E0,1.008078671E1,7.775170207E-1
1.143934871E1,4.483142853E0,1.026274586E1,9.307458997E-1
1.144134168E1,4.559757233E0,1.047882271E1,1.112705231E0
1.144333465E1,4.612429619E0,1.068951225E1,1.251568913E0
1.144532762E1,4.650736809E0,1.087625980E1,1.414374709E0
1.144732059E1,4.679467201E0,1.102470016E1,1.558026791E0
1.144931356E1,4.689043999E0,1.118750572E1,1.711854219E0
1.145130652E1,4.717774391E0,1.132158089E1,1.807622313E0
1.145329949E1,4.727351189E0,1.141734982E1,1.879448295E0
1.145529246E1,4.722562790E0,1.152808094E1,1.936909199E0
1.145728543E1,4.712985992E0,1.159990692E1,1.956062794E0
1.145927840E1,4.698620796E0,1.164300251E1,1.927332401E0
1.146127137E1,4.679467201E0,1.166215611E1,1.922544003E0
1.146326434E1,4.669890404E0,1.168130970E1,1.850717902E0
1.146525731E1,4.622006416E0,1.165257931E1,1.812410712E0
1.146725027E1,4.588487625E0,1.159511852E1,1.740584612E0
1.146924324E1,4.540603638E0,1.152329254E1,1.683123827E0
1.147123621E1,4.492719650E0,1.140777302E1,1.615487576E0
1.147322918E1,4.531026840E0,1.131679249E1,1.591545582E0
1.147522215E1,4.554968834E0,1.118271732E1,1.495777488E0
1.147721512E1,4.583699226E0,1.100554657E1,1.447893500E0
1.147920809E1,4.612429619E0,1.083316422E1,1.395220995E0
1.148120106E1,4.650736809E0,1.058895588E1,1.361702204E0
1.148319402E1,4.703409195E0,1.038245583E1,1.347337008E0
1.148518699E1,4.765658379E0,1.011909389E1,1.328183413E0
1.148717996E1,4.837484360E0,9.884461403E0,1.313818216E0
1.148917293E1,4.918887615E0,9.635464668E0,1.323395014E0
1.149116590E1,4.962581635E0,9.386467934E0,1.285087705E0
1.149315887E1,4.914099216E0,9.117718697E0,1.318606615E0
1.149515184E1,5.020042419E0,8.911817551E0,1.419163108E0
1.149714481E1,5.096656799E0,8.701127052E0,1.380855799E0
1.149913777E1,5.154117584E0,8.514379501E0,1.347337008E0
1.150113074E1,5.173271179E0,8.356362343E0,1.323395014E0
1.150312371E1,5.144540787E0,8.198345184E0,1.318606615E0
1.150511663E1,5.154117584E0,8.058882713E0,1.309029818E0
1.150710954E1,5.106233597E0,7.943961143E0,1.376067400E0
1.150910246E1,5.091868401E0,7.814674377E0,1.419163108E0
1.151109538E1,5.072714806E0,7.709329605E0,1.452681899E0
1.151308829E1,5.063138008E0,7.661445618E0,1.481412292E0
1.151508121E1,5.039196014E0,7.603984833E0,1.514931083E0
1.151707413E1,4.996100426E0,7.556100368E0,1.529296279E0
1.151906704E1,4.957793236E0,7.522581577E0,1.581968784E0
1.152105996E1,4.909310818E0,7.503427982E0,1.610699177E0
1.152305288E1,4.875791550E0,7.479485989E0,1.634641171E0
1.152504579E1,4.856637955E0,7.455543995E0,1.639429569E0
1.152703871E1,4.827907562E0,7.436390400E0,1.663970232E0
1.152903163E1,4.818330765E0,7.422025204E0,1.687912226E0
1.153102454E1,4.818330765E0,7.436390400E0,1.683123827E0
1.153301746E1,4.784811974E0,7.450755596E0,1.683123827E0
1.153501038E1,4.736927986E0,7.474697590E0,1.683123827E0
1.153700329E1,4.655525208E0,7.508216381E0,1.678335428E0
1.153899621E1,4.492719650E0,7.498639584E0,1.721431017E0
1.154098913E1,4.583699226E0,7.541735172E0,1.783680320E0
1.154298204E1,4.578910828E0,7.623138428E0,1.721431017E0
1.154497496E1,4.593276024E0,7.704541206E0,1.625064373E0
1.154696788E1,4.559757233E0,7.771578789E0,1.519719481E0
1.154896079E1,4.478354454E0,7.833827972E0,1.419163108E0
1.155095371E1,4.444835663E0,7.910442352E0,1.318606615E0
1.155294663E1,4.387374401E0,7.963114738E0,1.218050122E0
1.155493954E1,4.320336819E0,8.044517517E0,1.117493629E0
1.155693246E1,4.291606426E0,8.135497093E0,1.055244446E0
1.155892538E1,4.243722439E0,8.217498779E0,9.929951429E-1
1.156091829E1,4.195838451E0,8.284536362E0,9.211691022E-1
1.156291121E1,4.143166065E0,8.356362343E0,8.732850552E-1
1.156490413E1,4.114435673E0,8.423399925E0,8.493430614E-1
1.156689704E1,4.047398090E0,8.480860710E0,8.062474132E-1
1.156888996E1,4.013879299E0,8.538321495E0,8.110358119E-1
1.157088288E1,3.961206675E0,8.590993881E0,7.966706157E-1
1.157287579E1,3.922899485E0,8.648454666E0,8.062474132E-1
1.157486871E1,3.865438700E0,8.677185059E0,7.966706157E-1
1.157686163E1,3.827131510E0,8.710704803E0,8.110358119E-1
1.157885454E1,3.778648853E0,8.734646797E0,8.158242106E-1
1.158084746E1,3.725976467E0,8.763377190E0,8.062474132E-1
1.158284038E1,3.692457676E0,8.772953987E0,8.349778652E-1
1.158483329E1,3.673303843E0,8.796895981E0,8.780734539E-1
1.158682621E1,3.615843058E0,8.811261177E0,8.732850552E-1
1.158881913E1,3.577535868E0,8.820837975E0,9.163807034E-1
1.159081204E1,3.534440279E0,8.835203171E0,9.451110959E-1
1.159280496E1,3.520075083E0,8.863933563E0,9.834183455E-1
1.159479788E1,3.467402697E0,8.868721962E0,1.012148738E0
1.159679085E1,3.424306870E0,8.883087158E0,1.060032845E0
1.159878382E1,3.381211281E0,8.892663956E0,1.131858826E0
1.160077678E1,3.338115692E0,8.892663956E0,1.160589218E0
1.160276975E1,3.280654907E0,8.892663956E0,1.194108129E0
1.160476272E1,3.242347717E0,8.902240753E0,1.237203717E0
1.160675569E1,3.204040527E0,8.883087158E0,1.251568913E0
1.160874866E1,3.165733099E0,8.897452354E0,1.265934110E0
1.161074163E1,3.093907118E0,8.887875557E0,1.289876223E0
1.161273460E1,3.041234732E0,8.887875557E0,1.285087705E0
1.161472756E1,3.012504339E0,8.878298759E0,1.294664621E0
1.161672053E1,2.983773947E0,8.863933563E0,1.318606615E0
1.161871350E1,2.959831953E0,8.863933563E0,1.328183413E0
1.162070647E1,2.945466757E0,8.854356766E0,1.347337008E0
1.162269944E1,2.959831953E0,8.825626373E0,1.366490602E0
1.162469241E1,2.983773947E0,8.825626373E0,1.371279001E0
1.162668538E1,3.017292738E0,8.816049576E0,1.395220995E0
1.162867835E1,3.069965124E0,8.782530785E0,1.400009394E0
1.163067132E1,3.127425909E0,8.796895981E0,1.404797792E0
1.163266428E1,3.175309896E0,8.777742386E0,1.404797792E0
1.163465725E1,3.213617325E0,8.768165588E0,1.390432596E0
1.163665022E1,3.208828926E0,8.715493202E0,1.390432596E0
1.163864319E1,2.964620352E0,8.653243065E0,1.467047095E0
1.164063616E1,3.089118719E0,8.658031464E0,1.605910778E0
1.164262913E1,3.247136116E0,8.720281601E0,1.529296279E0
1.164462210E1,3.362057686E0,8.792107582E0,1.467047095E0
1.164661506E1,3.414730072E0,8.796895981E0,1.400009394E0
1.164860803E1,3.366846085E0,8.744223595E0,1.390432596E0
1.165060100E1,3.371634483E0,8.705916405E0,1.376067400E0
1.165259397E1,3.443460703E0,8.701127052E0,1.376067400E0
1.165458694E1,3.529651880E0,8.720281601E0,1.318606615E0
1.165657991E1,3.577535868E0,8.749011993E0,1.285087705E0
1.165857288E1,3.630208254E0,8.744223595E0,1.227626920E0
1.166056585E1,3.658938646E0,8.753800392E0,1.179742932E0
1.166255882E1,3.702034473E0,8.749011993E0,1.160589218E0
1.166455178E1,3.769072056E0,8.777742386E0,1.112705231E0
1.166654475E1,3.817554712E0,8.768165588E0,1.083974838E0
1.166853772E1,3.865438700E0,8.768165588E0,1.055244446E0
1.167053069E1,3.942053080E0,8.782530785E0,1.012148738E0
1.167252366E1,4.033032894E0,8.782530785E0,9.690531492E-1
1.167451663E1,4.080916882E0,8.777742386E0,9.068039060E-1
1.167650960E1,4.138377666E0,8.758588791E0,8.780734539E-1
1.167850256E1,4.186261654E0,8.758588791E0,8.541314602E-1
1.168049553E1,4.195838451E0,8.753800392E0,8.110358119E-1
1.168248850E1,4.234145641E0,8.734646797E0,8.014590144E-1
1.168448147E1,4.248510838E0,8.705916405E0,7.631517649E-1
1.168647444E1,4.262876034E0,8.696338654E0,7.200561762E-1
1.168846741E1,4.248510838E0,8.686761856E0,6.961141229E-1
1.169046038E1,4.234145641E0,8.677185059E0,6.721721292E-1
1.169245335E1,4.214992046E0,8.653243065E0,6.673837304E-1
1.169444632E1,4.171896458E0,8.619724274E0,6.386532784E-1
1.169643928E1,4.128800869E0,8.595782280E0,6.338648796E-1
1.169843225E1,4.104858875E0,8.571840286E0,6.578069329E-1
1.170042522E1,4.061763287E0,8.528744698E0,6.721721292E-1
1.170241814E1,4.018667698E0,8.500014305E0,7.344213724E-1
1.170441106E1,3.999513865E0,8.471283913E0,7.823054194E-1
1.170640397E1,3.994725466E0,8.437765121E0,8.637082577E-1
1.170839689E1,3.989937067E0,8.399457932E0,9.594763517E-1
1.171038980E1,3.989937067E0,8.375515938E0,1.036090732E0
1.171238272E1,4.013879299E0,8.337208748E0,1.141435623E0
1.171437564E1,4.028244495E0,8.308478355E0,1.241992116E0
1.171636856E1,4.037821293E0,8.274959564E0,1.361702204E0
1.171836147E1,4.071340084E0,8.255805969E0,1.457470298E0
1.172035439E1,4.095282078E0,8.241440773E0,1.558026791E0
1.172234731E1,4.109647274E0,8.231863976E0,1.639429569E0
1.172434022E1,4.138377666E0,8.222287178E0,1.678335428E0
1.172633314E1,4.162319660E0,8.222287178E0,1.745373011E0
1.172832606E1,4.176684856E0,8.217498779E0,1.783680320E0
1.173031897E1,4.200626850E0,8.227075577E0,1.783680320E0
1.173231189E1,4.238934040E0,8.260594368E0,1.774103403E0
1.173430480E1,4.248510838E0,8.265382767E0,1.769315004E0
1.173629772E1,4.229357243E0,8.289324760E0,1.735796213E0
1.173829064E1,4.195838451E0,8.308478355E0,1.697489023E0
1.174028356E1,4.171896458E0,8.322843552E0,1.668758631E0
1.174227647E1,4.128800869E0,8.346785545E0,1.629852772E0
1.174426939E1,4.061763287E0,8.356362343E0,1.596333981E0
1.174626230E1,4.037821293E0,8.413823128E0,1.558026791E0
1.174825522E1,3.980360270E0,8.423399925E0,1.519719481E0
1.175024814E1,3.946841478E0,8.452130318E0,1.486200690E0
1.175224106E1,3.913322687E0,8.485649109E0,1.467047095E0
1.175423397E1,3.879803896E0,8.509591103E0,1.400009394E0
1.175622689E1,3.831919909E0,8.528744698E0,1.376067400E0
1.175821981E1,3.803189516E0,8.533533096E0,1.366490602E0
1.176021272E1,3.778648853E0,8.538321495E0,1.371279001E0
1.176220564E1,3.740341663E0,8.552686691E0,1.385644197E0
1.176419856E1,3.740341663E0,8.547898293E0,1.404797792E0
1.176619147E1,3.706822872E0,8.519167900E0,1.423951507E0
1.176818439E1,3.678092480E0,8.528744698E0,1.447893500E0
1.177017730E1,3.668515444E0,8.509591103E0,1.486200690E0
1.177217022E1,3.634996653E0,8.490437508E0,1.524507880E0
1.177416314E1,3.611054659E0,8.480860710E0,1.543661594E0
1.177615606E1,3.572747469E0,8.471283913E0,1.572391987E0
1.177814897E1,3.524863482E0,8.476072311E0,1.629852772E0
1.178014189E1,3.481767893E0,8.466495514E0,1.654393315E0
1.178213480E1,3.438672304E0,8.461707115E0,1.683123827E0
1.178412772E1,3.390788078E0,8.461707115E0,1.673547029E0
1.178612064E1,3.338115692E0,8.437765121E0,1.687912226E0
1.178811356E1,3.285443306E0,8.423399925E0,1.678335428E0
1.179010647E1,3.247136116E0,8.394669533E0,1.663970232E0
1.179209939E1,3.242347717E0,8.375515938E0,1.639429569E0
1.179409236E1,3.227982521E0,8.361150742E0,1.615487576E0
1.179608532E1,3.218405724E0,8.322843552E0,1.572391987E0
1.179807829E1,3.223194122E0,8.260594368E0,1.524507880E0
1.180007126E1,3.213617325E0,8.207921982E0,1.495777488E0
1.180206423E1,3.227982521E0,8.179191589E0,1.443105102E0
1.180405720E1,3.261501312E0,8.125920296E0,1.409586191E0
1.180605017E1,3.271078110E0,8.068459511E0,1.342548609E0
1.180804314E1,3.275866508E0,8.020575523E0,1.294664621E0
1.181003611E1,3.290231705E0,7.963114738E0,1.246780515E0
1.181202908E1,3.299808502E0,7.939172745E0,1.227626920E0
1.181402204E1,3.299808502E0,7.881711960E0,1.189319730E0
1.181601501E1,3.299808502E0,7.838616371E0,1.174954534E0
1.181800798E1,3.299808502E0,7.805097580E0,1.179742932E0
1.182000095E1,3.309385300E0,7.752425194E0,1.189319730E0
1.182199392E1,3.304596901E0,7.709329605E0,1.203684926E0
1.182398689E1,3.318962097E0,7.671022415E0,1.218050122E0
1.182597986E1,3.333327293E0,7.632715225E0,1.256357312E0
1.182797283E1,3.366846085E0,7.608773232E0,1.265934110E0
1.182996579E1,3.385999680E0,7.594407558E0,1.285087705E0
1.183195876E1,3.424306870E0,7.546523571E0,1.304241419E0
1.183395173E1,3.457825899E0,7.556100368E0,1.323395014E0
1.183594470E1,3.524863482E0,7.536946774E0,1.328183413E0
1.183793767E1,3.582324266E0,7.532158375E0,1.356913805E0
1.183993064E1,3.649361849E0,7.517793179E0,1.337760210E0
1.184192361E1,3.687669277E0,7.527369976E0,1.342548609E0
1.184391658E1,3.764283657E0,7.536946774E0,1.356913805E0
1.184590954E1,3.831919909E0,7.532158375E0,1.347337008E0
1.184790251E1,3.898957491E0,7.522581577E0,1.347337008E0
1.184989548E1,3.946841478E0,7.522581577E0,1.337760210E0
1.185188845E1,4.004302502E0,7.517793179E0,1.318606615E0
1.185388142E1,4.018667698E0,7.513004780E0,1.304241419E0
1.185587439E1,4.023456097E0,7.541735172E0,1.313818216E0
1.185786736E1,3.980360270E0,7.565677166E0,1.323395014E0
1.185986033E1,3.989937067E0,7.498639584E0,1.342548609E0
1.186185329E1,3.994725466E0,7.445967197E0,1.356913805E0
1.186384626E1,4.004302502E0,7.393294811E0,1.352125406E0
1.186583923E1,4.009090900E0,7.316680431E0,1.376067400E0
1.186783220E1,4.028244495E0,7.249642849E0,1.361702204E0
1.186982517E1,4.042609692E0,7.168240070E0,1.371279001E0
1.187181814E1,4.042609692E0,7.105990410E0,1.356913805E0
1.187381111E1,4.061763287E0,7.019799232E0,1.347337008E0
1.187580408E1,4.009090900E0,6.937798023E0,1.294664621E0
1.187779704E1,3.918111086E0,6.918644428E0,1.237203717E0
1.187979001E1,3.870227098E0,6.861183643E0,1.246780515E0
1.188178298E1,3.841496706E0,6.755838871E0,1.342548609E0
1.188377595E1,3.797802448E0,6.688800812E0,1.409586191E0
1.188576892E1,3.851073503E0,6.569090843E0,1.534084797E0
1.188776189E1,3.870227098E0,6.435015678E0,1.683123827E0
1.188975486E1,3.922899485E0,6.324882507E0,1.826775908E0
1.189174783E1,3.946841478E0,6.186018467E0,1.975216389E0
1.189374079E1,3.989937067E0,6.042366505E0,2.114080191E0
1.189573376E1,3.985148668E0,5.927444935E0,2.195482969E0
1.189772673E1,3.961206675E0,5.811924458E0,2.238578558E0
1.189971965E1,3.918111086E0,5.692214489E0,2.195482969E0
1.190171256E1,3.822343111E0,5.610811710E0,2.104503393E0
1.190370548E1,3.697246075E0,5.538985729E0,1.984793186E0
1.190569840E1,3.558382273E0,5.491101742E0,1.841141105E0
1.190769132E1,3.424306870E0,5.428852558E0,1.649604917E0
1.190968423E1,3.333327293E0,5.366602898E0,1.457470298E0
1.191167715E1,3.227982521E0,5.309142113E0,1.265934110E0
1.191367007E1,3.141791105E0,5.266046524E0,1.060032845E0
1.191566298E1,3.117849112E0,5.237316132E0,8.780734539E-1
1.191765590E1,3.089118719E0,5.208585739E0,7.248445749E-1
1.191964882E1,3.122637510E0,5.151124954E0,6.051344872E-1
1.192164173E1,2.940678120E0,5.304353714E0,5.907692909E-1
1.192363465E1,2.816179752E0,5.361814499E0,5.039794445E-1
1.192562757E1,2.835333347E0,5.289988518E0,4.560954273E-1
1.192762048E1,2.868852139E0,5.218162537E0,4.273650050E-1
1.192961340E1,2.897582531E0,5.160701752E0,4.034229815E-1
1.193160632E1,2.897582531E0,5.108029366E0,3.651157618E-1
1.193359923E1,2.940678120E0,5.060145378E0,3.459621370E-1
1.193559215E1,2.940678120E0,5.060145378E0,3.363853395E-1
1.193758506E1,2.940678120E0,5.021838188E0,3.220201433E-1
1.193957798E1,2.974197149E0,5.012261391E0,3.268085420E-1
1.194157090E1,3.007715940E0,5.026626587E0,3.076549172E-1
1.194356382E1,3.041234732E0,5.040991783E0,3.220201433E-1
1.194555673E1,3.046023130E0,5.093664169E0,3.124433160E-1
1.194754965E1,3.098695517E0,5.131971359E0,3.555389643E-1
1.194954257E1,3.156156301E0,5.194220543E0,3.746925592E-1
1.195153548E1,3.223194122E0,5.270834923E0,4.417302012E-1
1.195352840E1,3.280654907E0,5.352237701E0,5.039794445E-1
1.195552132E1,3.371634483E0,5.452794552E0,5.859808922E-1
1.195751423E1,3.496133089E0,5.538985729E0,7.009025216E-1
1.195950715E1,3.591901064E0,5.673060894E0,8.301894665E-1
1.196150007E1,3.692457676E0,5.850231647E0,1.045667648E0
1.196349298E1,3.817554712E0,6.032789707E0,1.222838521E0
1.196548590E1,3.956418276E0,6.253056526E0,1.428739905E0
1.196747882E1,4.100070477E0,6.473322868E0,1.659181833E0
1.196947173E1,4.210203648E0,6.722319603E0,1.889025092E0
1.197146465E1,4.334702015E0,6.966528416E0,2.161964178E0
1.197345756E1,4.430470467E0,7.235277653E0,2.434903145E0
1.197545048E1,4.521450043E0,7.503427982E0,2.707842112E0
1.197744340E1,4.622006416E0,7.757213593E0,2.981379747E0
1.197943632E1,4.708197594E0,8.001421928E0,3.235165119E0
1.198142923E1,4.789600372E0,8.217498779E0,3.450643301E0
1.198342215E1,4.832695961E0,8.442553520E0,3.646967649E0
1.198541507E1,4.890156746E0,8.629301071E0,3.790619850E0
1.198740798E1,4.929062843E0,8.801684380E0,3.906140089E0
1.198940095E1,4.981735229E0,8.959701538E0,3.930082083E0
1.199139392E1,5.005677223E0,9.050681114E0,3.896563292E0
1.199338689E1,5.020042419E0,9.146449089E0,3.785831451E0
1.199537986E1,5.005677223E0,9.218275070E0,3.589506865E0
1.199737283E1,4.991312027E0,9.237428665E0,3.345298290E0
1.199936579E1,4.962581635E0,9.251793861E0,3.038840532E0
1.200135876E1,4.918887615E0,9.232640266E0,2.722207308E0
1.200335173E1,4.885368347E0,9.199121475E0,2.425326347E0
1.200534470E1,4.827907562E0,9.132083893E0,2.142810583E0
1.200733767E1,4.756081581E0,9.069834709E0,1.874659896E0
1.200933064E1,4.708197594E0,8.988431931E0,1.601122379E0
1.201132361E1,4.674678802E0,8.902240753E0,1.352125406E0
1.201331699E1,4.660313606E0,8.816049576E0,1.151012421E0
1.201531038E1,4.607641220E0,8.710704803E0,9.546879530E-1
1.201730345E1,4.554968834E0,8.610147476E0,8.206126094E-1
1.201929637E1,4.487931252E0,8.500014305E0,7.344213724E-1
1.202128928E1,4.430470467E0,8.418611526E0,6.961141229E-1
1.202328220E1,4.368220806E0,8.337208748E0,7.104793787E-1
1.202527512E1,4.277241230E0,8.265382767E0,8.014590144E-1
1.202726803E1,4.167108059E0,8.207921982E0,8.732850552E-1
1.202926095E1,4.080916882E0,8.160037994E0,1.016937137E0
1.203125387E1,3.951629877E0,8.125920296E0,1.179742932E0
1.203324678E1,3.841496706E0,8.121131897E0,1.380855799E0
1.203523970E1,3.716399670E0,8.106766701E0,1.634641171E0
1.203723262E1,3.582324266E0,8.101978302E0,1.874659896E0
1.203922553E1,3.472191095E0,8.121131897E0,2.161964178E0
1.204121845E1,3.371634483E0,8.130708694E0,2.425326347E0
1.204321137E1,3.271078110E0,8.155249596E0,2.683900118E0
1.204520428E1,3.160944700E0,8.160037994E0,2.890399933E0
1.204719720E1,3.041234732E0,8.193556786E0,3.077147722E0
1.204919012E1,2.931101322E0,8.198345184E0,3.225588322E0
1.205118303E1,2.840121746E0,8.212710381E0,3.297414303E0
1.205317595E1,2.739565372E0,8.227075577E0,3.364451885E0
1.205516887E1,2.682104349E0,8.227075577E0,3.426701069E0
1.205716178E1,2.633621931E0,8.255805969E0,3.455431700E0
1.205915470E1,2.595314741E0,8.241440773E0,3.522469282E0
1.206114762E1,2.585737944E0,8.227075577E0,3.589506865E0
1.206314053E1,2.585737944E0,8.241440773E0,3.680486679E0
1.206513345E1,2.604891539E0,8.246229172E0,3.804985046E0
1.206712637E1,2.662352324E0,8.265382767E0,3.896563292E0
1.206911928E1,2.696469545E0,8.260594368E0,3.987542868E0
1.207111220E1,2.763507366E0,8.279747963E0,4.064157486E0
1.207310512E1,2.835333347E0,8.303689957E0,4.092887878E0
1.207509803E1,2.921524525E0,8.337208748E0,4.159925461E0
1.207709095E1,2.998139143E0,8.346785545E0,4.183867455E0
1.207908387E1,3.084330320E0,8.380304337E0,4.222174644E0
1.208107678E1,3.199252129E0,8.428188324E0,4.207809448E0
1.208306970E1,3.352480888E0,8.480860710E0,4.222174644E0
1.208506262E1,3.500921488E0,8.547898293E0,4.198232651E0
1.208705553E1,3.658938646E0,8.581417084E0,4.179079056E0
1.208904845E1,3.851073503E0,8.643666267E0,4.126406670E0
1.209104137E1,4.033032894E0,8.686761856E0,4.025850296E0
1.209303428E1,4.234145641E0,8.734646797E0,3.930082083E0
1.209502720E1,4.406527996E0,8.777742386E0,3.795408249E0
1.209702012E1,4.607641220E0,8.820837975E0,3.666121244E0
1.209901303E1,4.813542366E0,8.854356766E0,3.512892485E0
1.210100595E1,5.015254021E0,8.883087158E0,3.335721493E0
